Date,Adj Close,Close,High,Low,Open,Volume
2015-01-02 00:00:00+00:00,-0.8792036160558084,-0.8792036160558084,-0.8789916690807736,-0.8801420662192424,14.857999801635742,71466000
2015-01-05 00:00:00+00:00,-0.8847853939601271,-0.8847853939601271,-0.8829865795619548,-0.8839235324907286,14.303333282470703,80527500
2015-01-06 00:00:00+00:00,-0.8840649709538767,-0.8840649709538767,-0.8843478118304614,-0.8857522787374007,14.003999710083008,93928500
2015-01-07 00:00:00+00:00,-0.8842647550346969,-0.8842647550346969,-0.8840045363172891,-0.8822993607138678,14.223333358764648,44526000
2015-01-08 00:00:00+00:00,-0.8844645304552335,-0.8844645304552335,-0.8845845471409562,-0.8821567820010661,14.187333106994629,51637500
2015-01-09 00:00:00+00:00,-0.886861904783942,-0.886861904783942,-0.8868453685095499,-0.8852873504655526,13.928000450134277,70024500
2015-01-12 00:00:00+00:00,-0.8895559198045024,-0.8895559198045024,-0.8901064012214615,-0.8888270590017233,13.536666870117188,89254500
2015-01-13 00:00:00+00:00,-0.8883209114110112,-0.8883209114110112,-0.8882480264941802,-0.8877979968316982,13.554667472839355,67159500
2015-01-14 00:00:00+00:00,-0.8953193125147892,-0.8953193125147892,-0.8955927475452893,-0.8976608291859131,12.388667106628418,173278500
2015-01-15 00:00:00+00:00,-0.8958157372874616,-0.8958157372874616,-0.8952672343767782,-0.8945612541659621,12.965999603271484,78247500
2015-01-16 00:00:00+00:00,-0.8950892607430216,-0.8950892607430216,-0.8960129565312628,-0.8947782260135876,12.713333129882812,54048000
2015-01-20 00:00:00+00:00,-0.8957794160583246,-0.8957794160583246,-0.8962319379634188,-0.8963962079694796,12.924667358398438,67548000
2015-01-21 00:00:00+00:00,-0.8929703664915968,-0.8929703664915968,-0.8935331537305131,-0.8948650165262254,12.636667251586914,62295000
2015-01-22 00:00:00+00:00,-0.8899131131988164,-0.8899131131988164,-0.8908343694976073,-0.8913377053678689,13.133333206176758,61753500
2015-01-23 00:00:00+00:00,-0.8901128886193531,-0.8901128886193531,-0.8906804856193599,-0.8893973738529306,13.352666854858398,51579000
2015-01-26 00:00:00+00:00,-0.8869284937040264,-0.8869284937040264,-0.8876502702584969,-0.8877112151869987,13.45533275604248,48517500
2015-01-27 00:00:00+00:00,-0.8872735713616778,-0.8872735713616778,-0.8879994552647928,-0.8863164037676393,13.628000259399414,41715000
2015-01-28 00:00:00+00:00,-0.8912752545545704,-0.8912752545545704,-0.8889819042634497,-0.8893415856527667,13.740667343139648,47244000
2015-01-29 00:00:00+00:00,-0.8877457819815922,-0.8877457819815922,-0.8892127216144983,-0.8905318137343765,13.404666900634766,53221500
2015-01-30 00:00:00+00:00,-0.8887144260344622,-0.8887144260344622,-0.8883308863927502,-0.8865023821707292,13.597332954406738,45105000
2015-02-02 00:00:00+00:00,-0.8842707999126028,-0.8842707999126028,-0.8856794458354144,-0.8863164037676393,13.597999572753906,62238000
2015-02-03 00:00:00+00:00,-0.8797787541455111,-0.8797787541455111,-0.8806961683961301,-0.881375685123202,14.214667320251465,72393000
2015-02-04 00:00:00+00:00,-0.8796637282596272,-0.8796637282596272,-0.8800392240996617,-0.8779475707232359,14.552666664123535,49581000
2015-02-05 00:00:00+00:00,-0.8781865523577059,-0.8781865523577059,-0.8776718709947132,-0.8761870100545421,14.658666610717773,52843500
2015-02-06 00:00:00+00:00,-0.8803841426055942,-0.8803841426055942,-0.8789028912227574,-0.8781335402583875,14.800000190734863,48658500
2015-02-09 00:00:00+00:00,-0.8803115001473203,-0.8803115001473203,-0.8821402436305615,-0.8809293529180752,14.358667373657227,52086000
2015-02-10 00:00:00+00:00,-0.8810319231535707,-0.8810319231535707,-0.8806192264570063,-0.8790634145379606,14.50333309173584,80857500
2015-02-11 00:00:00+00:00,-0.8831447552065225,-0.8831447552065225,-0.8840282166213966,-0.883849139355905,14.147333145141602,146536500
2015-02-12 00:00:00+00:00,-0.889150306764956,-0.889150306764956,-0.890923138889301,-0.8925279423174172,12.904666900634766,234744000
2015-02-13 00:00:00+00:00,-0.8886114985646738,-0.8886114985646738,-0.8892068036550521,-0.8877979968316982,13.526666641235352,92865000
2015-02-17 00:00:00+00:00,-0.8882603760291163,-0.8882603760291163,-0.8893784414116382,-0.8874322475823638,13.713333129882812,59694000
2015-02-18 00:00:00+00:00,-0.8881937784487485,-0.8881937784487485,-0.8891002719186971,-0.8867503385949519,13.611332893371582,40704000
2015-02-19 00:00:00+00:00,-0.883804642830878,-0.883804642830878,-0.8853894404235808,-0.8860374450309427,13.666666984558105,77311500
2015-02-20 00:00:00+00:00,-0.8805354983808984,-0.8805354983808984,-0.8823355532249327,-0.8822807646471466,14.052000045776367,89731500
2015-02-23 00:00:00+00:00,-0.8864502295459226,-0.8864502295459226,-0.8819804502591905,-0.8844380680097104,14.37733268737793,127497000
2015-02-24 00:00:00+00:00,-0.8884056696059477,-0.8884056696059477,-0.888437418129105,-0.8873082649362833,13.81933307647705,99054000
2015-02-25 00:00:00+00:00,-0.8886175607631468,-0.8886175607631468,-0.8885261959871212,-0.8867627448407045,13.662667274475098,58642500
2015-02-26 00:00:00+00:00,-0.8865410412790484,-0.8865410412790484,-0.8861884242130815,-0.886985915377237,13.600000381469727,97093500
2015-02-27 00:00:00+00:00,-0.8888718266876725,-0.8888718266876725,-0.887691704440943,-0.8866263559488714,13.793333053588867,58231500
2015-03-02 00:00:00+00:00,-0.8925102716083451,-0.8925102716083451,-0.8907751814368223,-0.8909471613629061,13.513333320617676,118831500
2015-03-03 00:00:00+00:00,-0.8911602286686865,-0.8911602286686865,-0.8926098843263187,-0.8912633211009836,13.120667457580566,66484500
2015-03-04 00:00:00+00:00,-0.8894166797658606,-0.8894166797658606,-0.8912604879767045,-0.8900916802181568,13.283332824707031,63330000
2015-03-05 00:00:00+00:00,-0.8905124567809936,-0.8905124567809936,-0.8890884359998047,-0.8882691326603919,13.523332595825195,73155000
2015-03-06 00:00:00+00:00,-0.8945988895085388,-0.8945988895085388,-0.8923080429955926,-0.8932284385036121,13.280667304992676,100686000
2015-03-09 00:00:00+00:00,-0.8964150808696386,-0.8964150808696386,-0.8960129565312628,-0.8956461045361511,12.959333419799805,101050500
2015-03-10 00:00:00+00:00,-0.8967541049891007,-0.8967541049891007,-0.8965988768480536,-0.8960490459189282,12.564000129699707,83695500
2015-03-11 00:00:00+00:00,-0.8946836390431917,-0.8946836390431917,-0.8950127451879446,-0.8939351422466525,12.743332862854004,74623500
2015-03-12 00:00:00+00:00,-0.8963000549837549,-0.8963000549837549,-0.8960366283690477,-0.8947162391245165,12.916666984558105,62239500
2015-03-13 00:00:00+00:00,-0.8977469545344452,-0.8977469545344452,-0.8976345959480492,-0.8962226269442038,12.596667289733887,81514500
2015-03-16 00:00:00+00:00,-0.8934970589552165,-0.8934970589552165,-0.8951725385593158,-0.894685245679981,12.800000190734863,84432000
2015-03-17 00:00:00+00:00,-0.8940842954610146,-0.8940842954610146,-0.8935153998521743,-0.892118802245733,13.028667449951172,73411500
2015-03-18 00:00:00+00:00,-0.8904640198151941,-0.8904640198151941,-0.8922311010564689,-0.8926333288967764,12.997332572937012,72313500
2015-03-19 00:00:00+00:00,-0.8935273353064475,-0.8935273353064475,-0.8900353857081066,-0.8917530441284602,13.466667175292969,127128000
2015-03-20 00:00:00+00:00,-0.8920562216029992,-0.8920562216029992,-0.8933496800550345,-0.8910773426978937,13.16333293914795,64042500
2015-03-23 00:00:00+00:00,-0.8911178452410765,-0.8911178452410765,-0.8924560004480713,-0.8899304965706952,13.233332633972168,39474000
2015-03-24 00:00:00+00:00,-0.889852569156638,-0.889852569156638,-0.8905088478627737,-0.8885170979525528,13.438667297363281,54748500
2015-03-25 00:00:00+00:00,-0.8943446235840132,-0.8943446235840132,-0.8935864153655293,-0.8928874840099061,13.218000411987305,85956000
2015-03-26 00:00:00+00:00,-0.8966996144851117,-0.8966996144851117,-0.8958354008152304,-0.8947472325690521,12.928000450134277,61920000
2015-03-27 00:00:00+00:00,-0.8999748211335643,-0.8999748211335643,-0.8990905155676957,-0.8998925168153622,12.604666709899902,129073500
2015-03-30 00:00:00+00:00,-0.8966027492137963,-0.8966027492137963,-0.8973386725767694,-0.8996445515232012,12.390000343322754,151342500
2015-03-31 00:00:00+00:00,-0.8976924640304562,-0.8976924640304562,-0.8964450014361287,-0.8955469166456991,12.902000427246094,75399000
2015-04-01 00:00:00+00:00,-0.8984068421588007,-0.8984068421588007,-0.8973090827795381,-0.897009922510975,12.579999923706055,56919000
2015-04-02 00:00:00+00:00,-0.8963424384113647,-0.8963424384113647,-0.8967586702194248,-0.8945612541659621,12.682000160217285,75156000
2015-04-06 00:00:00+00:00,-0.8890171202645037,-0.8890171202645037,-0.8881651665956103,-0.889911900503974,13.199999809265137,186837000
2015-04-07 00:00:00+00:00,-0.8889263085313779,-0.8889263085313779,-0.8897572162151655,-0.8876554181188964,13.500666618347168,65218500
2015-04-08 00:00:00+00:00,-0.8862504454651023,-0.8862504454651023,-0.8863008739088827,-0.884723225435314,13.880000114440918,94546500
2015-04-09 00:00:00+00:00,-0.8847853939601271,-0.8847853939601271,-0.8866145511585012,-0.884568249344698,13.895333290100098,57003000
2015-04-10 00:00:00+00:00,-0.8842950140653608,-0.8842950140653608,-0.8858570015514468,-0.8827828939203757,13.989999771118164,61015500
2015-04-13 00:00:00+00:00,-0.8849730623042847,-0.8849730623042847,-0.885058017761946,-0.8827518916079018,14.029333114624023,56373000
2015-04-14 00:00:00+00:00,-0.8863775870876487,-0.8863775870876487,-0.8871353739213834,-0.8849525946607537,13.904666900634766,45390000
2015-04-15 00:00:00+00:00,-0.8861535888540705,-0.8861535888540705,-0.8870761858605984,-0.8842706945412802,13.830666542053223,29286000
2015-04-16 00:00:00+00:00,-0.886837690631184,-0.886837690631184,-0.8873247570899858,-0.8844628538974004,13.846667289733887,24886500
2015-04-17 00:00:00+00:00,-0.886783200127195,-0.886783200127195,-0.8886800713990461,-0.8861924211215588,13.666000366210938,37048500
2015-04-20 00:00:00+00:00,-0.8877034072142657,-0.8877034072142657,-0.8881059870011478,-0.8859754492739333,13.785332679748535,38389500
2015-04-21 00:00:00+00:00,-0.885197060537863,-0.885197060537863,-0.8863896517668989,-0.8856902829803913,13.720000267028809,51487500
2015-04-22 00:00:00+00:00,-0.8791249287196286,-0.8791249287196286,-0.8798024887891669,-0.8811153224532268,14.166666984558105,117945000
2015-04-23 00:00:00+00:00,-0.8796334605686799,-0.8796334605686799,-0.8800392240996617,-0.8777305900076722,14.5513334274292,66168000
2015-04-24 00:00:00+00:00,-0.8797363707179011,-0.8797363707179011,-0.8804416707409739,-0.8771974672899074,14.699999809265137,36417000
2015-04-27 00:00:00+00:00,-0.8717935483742945,-0.8717935483742945,-0.8698181630996145,-0.8747240130572045,14.837332725524902,175089000
2015-04-28 00:00:00+00:00,-0.8724413375825546,-0.8724413375825546,-0.871741643847127,-0.870985937608068,15.649999618530273,91281000
2015-04-29 00:00:00+00:00,-0.8712486952961064,-0.8712486952961064,-0.872055312630423,-0.871233902900229,15.33666706085205,59041500
2015-04-30 00:00:00+00:00,-0.875123245526736,-0.875123245526736,-0.8732863413247898,-0.8727588867866377,15.359333038330078,58678500
2015-05-01 00:00:00+00:00,-0.8751353439428315,-0.8751353439428315,-0.8739492035807044,-0.8757096755369413,15.329333305358887,79225500
2015-05-04 00:00:00+00:00,-0.8724231683077026,-0.8724231683077026,-0.8721973521234555,-0.8715562524592753,15.211999893188477,66519000
2015-05-05 00:00:00+00:00,-0.8709460010660648,-0.8709460010660648,-0.869374282275856,-0.870304028620656,15.850666999816895,86953500
2015-05-06 00:00:00+00:00,-0.8724715966132185,-0.8724715966132185,-0.8723512360017028,-0.8708805510287088,15.606666564941406,79063500
2015-05-07 00:00:00+00:00,-0.8686152156574408,-0.8686152156574408,-0.8705698032135453,-0.8758088634273935,14.733332633972168,141838500
2015-05-08 00:00:00+00:00,-0.8687302415433246,-0.8687302415433246,-0.8700193906534319,-0.8674710238275257,15.732666969299316,70023000
2015-05-11 00:00:00+00:00,-0.8669867013007823,-0.8669867013007823,-0.8673738765218648,-0.8664729639699745,15.752667427062988,85084500
2015-05-12 00:00:00+00:00,-0.863808359923645,-0.863808359923645,-0.8653202006665349,-0.8646876174135906,16.007333755493164,95451000
2015-05-13 00:00:00+00:00,-0.8647527811634735,-0.8647527811634735,-0.8641661054449694,-0.8621707634905995,16.507333755493164,81603000
2015-05-14 00:00:00+00:00,-0.8641958210089065,-0.8641958210089065,-0.8661842735436218,-0.8627906855889403,16.321332931518555,43438500
2015-05-15 00:00:00+00:00,-0.8613262360602837,-0.8613262360602837,-0.8635150791079473,-0.8620157696641068,16.261999130249023,67914000
2015-05-18 00:00:00+00:00,-0.8613807265642727,-0.8613807265642727,-0.8632191642029899,-0.8598460866596054,16.46666717529297,50298000
2015-05-19 00:00:00+00:00,-0.8623554068347652,-0.8623554068347652,-0.8625681378659679,-0.8597530974580604,16.562000274658203,55113000
2015-05-20 00:00:00+00:00,-0.8640444565733186,-0.8640444565733186,-0.8644975281066042,-0.8627162835861784,16.475332260131836,56334000
