Date,Adj Close,Close,High,Low,Volume
2015-02-09 00:00:00+00:00,172.49937438964844,204.6300048828125,205.63999938964844,204.13999938964844,87219000
2015-02-10 00:00:00+00:00,174.3370819091797,206.80999755859375,207.1199951171875,204.67999267578125,96164200
2015-02-11 00:00:00+00:00,174.43821716308594,206.92999267578125,207.4499969482422,205.8300018310547,91087800
2015-02-12 00:00:00+00:00,176.11572265625,208.9199981689453,208.99000549316406,206.97000122070312,97545900
2015-02-13 00:00:00+00:00,176.84072875976562,209.77999877929688,209.83999633789062,208.75999450683594,93670400
2015-02-17 00:00:00+00:00,177.11892700195312,210.11000061035156,210.32000732421875,209.10000610351562,76968200
2015-02-18 00:00:00+00:00,177.13580322265625,210.1300048828125,210.22000122070312,209.33999633789062,80652900
2015-02-19 00:00:00+00:00,177.0093536376953,209.97999572753906,210.4199981689453,209.24000549316406,91462500
2015-02-20 00:00:00+00:00,178.0714874267578,211.24000549316406,211.3300018310547,208.72999572753906,140896400
2015-02-23 00:00:00+00:00,178.04620361328125,211.2100067138672,211.2100067138672,210.47999572753906,74411100
2015-02-24 00:00:00+00:00,178.5519561767578,211.80999755859375,212.0500030517578,210.75999450683594,72472300
2015-02-25 00:00:00+00:00,178.40025329589844,211.6300048828125,212.24000549316406,211.22000122070312,73061700
2015-02-26 00:00:00+00:00,178.18954467773438,211.3800048828125,211.7100067138672,210.64999389648438,72697900
2015-02-27 00:00:00+00:00,177.58253479003906,210.66000366210938,211.5800018310547,210.60000610351562,108076000
2015-03-02 00:00:00+00:00,178.70376586914062,211.99000549316406,212.05999755859375,210.72000122070312,87491400
2015-03-03 00:00:00+00:00,177.97035217285156,211.1199951171875,212.0500030517578,210.0800018310547,110325800
2015-03-04 00:00:00+00:00,177.22007751464844,210.22999572753906,210.49000549316406,209.05999755859375,114497200
2015-03-05 00:00:00+00:00,177.4139862060547,210.4600067138672,210.8000030517578,209.85000610351562,76873000
2015-03-06 00:00:00+00:00,174.91876220703125,207.5,209.94000244140625,207.10000610351562,188128000
2015-03-09 00:00:00+00:00,175.64373779296875,208.36000061035156,208.7899932861328,207.5500030517578,89818900
2015-03-10 00:00:00+00:00,172.79441833496094,204.97999572753906,206.80999755859375,204.92999267578125,157121300
2015-03-11 00:00:00+00:00,172.38983154296875,204.5,205.5,204.39999389648438,110145700
2015-03-12 00:00:00+00:00,174.58155822753906,207.10000610351562,207.17999267578125,205.1999969482422,93993500
2015-03-13 00:00:00+00:00,173.51095581054688,205.8300018310547,207.92999267578125,204.5800018310547,162410900
2015-03-16 00:00:00+00:00,175.8291473388672,208.5800018310547,208.69000244140625,205.86000061035156,136099200
2015-03-17 00:00:00+00:00,175.30654907226562,207.9600067138672,208.4199981689453,206.97999572753906,94510400
2015-03-18 00:00:00+00:00,177.4139862060547,210.4600067138672,211.27000427246094,206.6199951171875,228808500
2015-03-19 00:00:00+00:00,176.6046600341797,209.5,210.47000122070312,209.02999877929688,117917300
2015-03-20 00:00:00+00:00,178.16354370117188,210.41000366210938,211.02000427246094,209.49000549316406,177715100
2015-03-23 00:00:00+00:00,177.81639099121094,210.0,211.11000061035156,210.0,71784500
2015-03-24 00:00:00+00:00,176.81724548339844,208.82000732421875,210.39999389648438,208.74000549316406,77805300
2015-03-25 00:00:00+00:00,174.2262725830078,205.75999450683594,209.35000610351562,205.7100067138672,159521700
2015-03-26 00:00:00+00:00,173.81130981445312,205.27000427246094,206.3699951171875,204.1199951171875,153067200
2015-03-27 00:00:00+00:00,174.2092742919922,205.74000549316406,205.9499969482422,204.89999389648438,118939000
2015-03-30 00:00:00+00:00,176.33460998535156,208.25,208.61000061035156,206.9600067138672,96180400
2015-03-31 00:00:00+00:00,174.7935333251953,206.42999267578125,208.10000610351562,206.36000061035156,126768700
2015-04-01 00:00:00+00:00,174.1754608154297,205.6999969482422,206.4199981689453,204.50999450683594,137303600
2015-04-02 00:00:00+00:00,174.80198669433594,206.44000244140625,206.97999572753906,205.39999389648438,86900900
2015-04-06 00:00:00+00:00,175.97898864746094,207.8300018310547,208.4499969482422,205.2100067138672,114368200
2015-04-07 00:00:00+00:00,175.51329040527344,207.27999877929688,208.75999450683594,207.24000549316406,81236300
2015-04-08 00:00:00+00:00,176.1060028076172,207.97999572753906,208.50999450683594,207.0800018310547,89351900
2015-04-09 00:00:00+00:00,176.8849639892578,208.89999389648438,209.17999267578125,207.19000244140625,85548900
2015-04-10 00:00:00+00:00,177.8502655029297,210.0399932861328,210.08999633789062,208.9600067138672,72722900
2015-04-13 00:00:00+00:00,177.0458526611328,209.08999633789062,210.6300048828125,209.02999877929688,74436600
2015-04-14 00:00:00+00:00,177.38455200195312,209.49000549316406,209.7100067138672,208.10000610351562,75099900
2015-04-15 00:00:00+00:00,178.18051147460938,210.42999267578125,211.0399932861328,209.9499969482422,99529300
2015-04-16 00:00:00+00:00,178.12969970703125,210.3699951171875,210.97999572753906,209.7899932861328,68934900
2015-04-17 00:00:00+00:00,176.08056640625,207.9499969482422,209.22999572753906,207.00999450683594,191113200
2015-04-20 00:00:00+00:00,177.68942260742188,209.85000610351562,210.25,208.9600067138672,92189500
2015-04-21 00:00:00+00:00,177.4777069091797,209.60000610351562,210.86000061035156,209.24000549316406,72559800
2015-04-22 00:00:00+00:00,178.34988403320312,210.6300048828125,210.85000610351562,208.89999389648438,78264600
2015-04-23 00:00:00+00:00,178.7986602783203,211.16000366210938,211.94000244140625,210.00999450683594,102585900
2015-04-24 00:00:00+00:00,179.21353149414062,211.64999389648438,211.97000122070312,211.11000061035156,61327400
2015-04-27 00:00:00+00:00,178.4684600830078,210.77000427246094,212.47999572753906,210.5399932861328,79358100
2015-04-28 00:00:00+00:00,179.0357208251953,211.44000244140625,211.5,209.3300018310547,86863500
2015-04-29 00:00:00+00:00,178.299072265625,210.57000732421875,211.2899932861328,209.60000610351562,125684900
2015-04-30 00:00:00+00:00,176.51242065429688,208.4600067138672,210.35000610351562,207.6199951171875,161304900
2015-05-01 00:00:00+00:00,178.42601013183594,210.72000122070312,210.77000427246094,209.27999877929688,103399700
2015-05-04 00:00:00+00:00,178.93408203125,211.32000732421875,212.02000427246094,211.10000610351562,70927200
2015-05-05 00:00:00+00:00,176.8849639892578,208.89999389648438,211.4600067138672,208.72999572753906,113326200
2015-05-06 00:00:00+00:00,176.15673828125,208.0399932861328,209.92999267578125,206.75999450683594,135060200
2015-05-07 00:00:00+00:00,176.85952758789062,208.8699951171875,209.3800048828125,207.52000427246094,88244900
2015-05-08 00:00:00+00:00,179.1881561279297,211.6199951171875,211.86000061035156,210.77999877929688,155877300
2015-05-11 00:00:00+00:00,178.3328857421875,210.61000061035156,211.88999938964844,210.52000427246094,75708100
2015-05-12 00:00:00+00:00,177.79945373535156,209.97999572753906,210.6300048828125,208.6199951171875,119727600
2015-05-13 00:00:00+00:00,177.83340454101562,210.02000427246094,211.22000122070312,209.74000549316406,94667900
2015-05-14 00:00:00+00:00,179.68771362304688,212.2100067138672,212.32000732421875,210.91000366210938,95934000
2015-05-15 00:00:00+00:00,179.8824920654297,212.44000244140625,212.61000061035156,211.86000061035156,76510100
2015-05-18 00:00:00+00:00,180.4412841796875,213.10000610351562,213.39999389648438,212.16000366210938,74549700
2015-05-19 00:00:00+00:00,180.3820037841797,213.02999877929688,213.57000732421875,212.69000244140625,72114600
2015-05-20 00:00:00+00:00,180.25503540039062,212.8800048828125,213.77999877929688,212.5,76857500
2015-05-21 00:00:00+00:00,180.78001403808594,213.5,213.75,212.50999450683594,64764600
2015-05-22 00:00:00+00:00,180.3481903076172,212.99000549316406,213.5399932861328,212.91000366210938,57433500
2015-05-26 00:00:00+00:00,178.40914916992188,210.6999969482422,212.91000366210938,210.1999969482422,124308600
2015-05-27 00:00:00+00:00,180.1025848388672,212.6999969482422,212.97999572753906,210.75999450683594,93214000
2015-05-28 00:00:00+00:00,179.89939880371094,212.4600067138672,212.58999633789062,211.6300048828125,74974600
2015-05-29 00:00:00+00:00,178.78173828125,211.13999938964844,212.42999267578125,210.82000732421875,124919600
2015-06-01 00:00:00+00:00,179.14584350585938,211.57000732421875,212.33999633789062,210.6199951171875,93338800
2015-06-02 00:00:00+00:00,178.9679718017578,211.36000061035156,212.19000244140625,210.27000427246094,91531000
2015-06-03 00:00:00+00:00,179.44210815429688,211.9199981689453,212.6699981689453,211.3300018310547,87820900
2015-06-04 00:00:00+00:00,177.92649841308594,210.1300048828125,211.86000061035156,209.75,151882800
2015-06-05 00:00:00+00:00,177.6216583251953,209.77000427246094,210.5800018310547,208.97999572753906,121704700
2015-06-08 00:00:00+00:00,176.5293426513672,208.47999572753906,209.82000732421875,208.38999938964844,89063300
2015-06-09 00:00:00+00:00,176.50396728515625,208.4499969482422,209.10000610351562,207.69000244140625,105034700
2015-06-10 00:00:00+00:00,178.62078857421875,210.9499969482422,211.41000366210938,209.3000030517578,134551300
2015-06-11 00:00:00+00:00,179.19659423828125,211.6300048828125,212.08999633789062,211.1999969482422,73876400
2015-06-12 00:00:00+00:00,177.8249053955078,210.00999450683594,211.47999572753906,209.67999267578125,135382400
2015-06-15 00:00:00+00:00,177.0628204345703,209.11000061035156,209.4499969482422,207.7899932861328,124384200
2015-06-16 00:00:00+00:00,178.028076171875,210.25,210.35000610351562,208.72000122070312,85308200
2015-06-17 00:00:00+00:00,178.31600952148438,210.58999633789062,211.32000732421875,209.36000061035156,126708600
2015-06-18 00:00:00+00:00,180.17034912109375,212.77999877929688,213.33999633789062,210.6300048828125,165867900
2015-06-19 00:00:00+00:00,179.3705596923828,210.80999755859375,211.5500030517578,210.36000061035156,130478700
2015-06-22 00:00:00+00:00,180.28948974609375,211.88999938964844,212.58999633789062,211.63999938964844,70696000
2015-06-23 00:00:00+00:00,180.4170684814453,212.0399932861328,212.44000244140625,211.57000732421875,68476800
2015-06-24 00:00:00+00:00,179.10678100585938,210.5,212.1699981689453,210.47000122070312,92307300
2015-06-25 00:00:00+00:00,178.56227111816406,209.86000061035156,211.25,209.77000427246094,97107400
2015-06-26 00:00:00+00:00,178.52818298339844,209.82000732421875,210.5800018310547,209.16000366210938,104174800
2015-06-29 00:00:00+00:00,174.78440856933594,205.4199981689453,209.8300018310547,205.3300018310547,202621300
2015-06-30 00:00:00+00:00,175.15028381347656,205.85000610351562,207.32000732421875,205.27999877929688,182925100
2015-07-01 00:00:00+00:00,176.55413818359375,207.5,208.02999877929688,206.55999755859375,135979900
2015-07-02 00:00:00+00:00,176.3924560546875,207.30999755859375,208.27000427246094,206.80999755859375,104373700
2015-07-06 00:00:00+00:00,175.8905029296875,206.72000122070312,207.64999389648438,205.52999877929688,117975400
2015-07-07 00:00:00+00:00,176.9966278076172,208.02000427246094,208.1699981689453,204.11000061035156,173820200
2015-07-08 00:00:00+00:00,174.02711486816406,204.52999877929688,206.75999450683594,204.25,164020100
2015-07-09 00:00:00+00:00,174.3419647216797,204.89999389648438,207.35000610351562,204.77000427246094,144113100
2015-07-10 00:00:00+00:00,176.53713989257812,207.47999572753906,207.97999572753906,204.9499969482422,129456900
2015-07-13 00:00:00+00:00,178.48565673828125,209.77000427246094,209.89999389648438,208.94000244140625,106069400
2015-07-14 00:00:00+00:00,179.25994873046875,210.67999267578125,211.0500030517578,209.64999389648438,81709600
2015-07-15 00:00:00+00:00,179.20034790039062,210.61000061035156,211.27999877929688,210.0399932861328,97914100
2015-07-16 00:00:00+00:00,180.63832092285156,212.3000030517578,212.3000030517578,211.5800018310547,106683300
2015-07-17 00:00:00+00:00,180.79151916503906,212.47999572753906,212.5500030517578,211.8000030517578,89030000
2015-07-20 00:00:00+00:00,180.8850555419922,212.58999633789062,213.17999267578125,212.2100067138672,70446800
2015-07-21 00:00:00+00:00,180.1703338623047,211.75,212.74000549316406,211.38999938964844,77965000
2015-07-22 00:00:00+00:00,179.8470458984375,211.3699951171875,211.77000427246094,210.88999938964844,88667900
2015-07-23 00:00:00+00:00,178.83448791503906,210.17999267578125,211.64999389648438,209.75,90509100
2015-07-24 00:00:00+00:00,176.97962951660156,208.0,210.3699951171875,207.60000610351562,117755000
2015-07-27 00:00:00+00:00,175.95008850097656,206.7899932861328,207.5500030517578,206.25999450683594,132361100
2015-07-28 00:00:00+00:00,178.11126708984375,209.3300018310547,209.5,206.8000030517578,123544800
2015-07-29 00:00:00+00:00,179.33651733398438,210.77000427246094,211.0399932861328,209.30999755859375,105791300
2015-07-30 00:00:00+00:00,179.37905883789062,210.82000732421875,211.02000427246094,209.4199981689453,91304400
2015-07-31 00:00:00+00:00,179.10678100585938,210.5,211.4499969482422,210.16000366210938,103266900
2015-08-03 00:00:00+00:00,178.50265502929688,209.7899932861328,210.52999877929688,208.64999389648438,113965700
2015-08-04 00:00:00+00:00,178.15379333496094,209.3800048828125,210.25,208.8000030517578,81820800
2015-08-05 00:00:00+00:00,178.7409210205078,210.07000732421875,211.30999755859375,209.72999572753906,85786800
2015-08-06 00:00:00+00:00,177.27745056152344,208.35000610351562,210.4199981689453,207.64999389648438,116030800
2015-08-07 00:00:00+00:00,176.93707275390625,207.9499969482422,208.33999633789062,206.8699951171875,117858000
2015-08-10 00:00:00+00:00,179.16635131835938,210.57000732421875,210.6699981689453,209.27999877929688,80270700
2015-08-11 00:00:00+00:00,177.54965209960938,208.6699981689453,209.47000122070312,207.75999450683594,126081400
2015-08-12 00:00:00+00:00,177.76235961914062,208.9199981689453,209.13999938964844,205.36000061035156,172123700
2015-08-13 00:00:00+00:00,177.54116821289062,208.66000366210938,209.5500030517578,208.00999450683594,89383300
2015-08-14 00:00:00+00:00,178.18783569335938,209.4199981689453,209.50999450683594,208.25999450683594,72786500
2015-08-17 00:00:00+00:00,179.183349609375,210.58999633789062,210.58999633789062,208.16000366210938,79072600
2015-08-18 00:00:00+00:00,178.66432189941406,209.97999572753906,210.67999267578125,209.6999969482422,71692700
2015-08-19 00:00:00+00:00,177.25186157226562,208.32000732421875,210.00999450683594,207.35000610351562,172946000
2015-08-20 00:00:00+00:00,173.5506134033203,203.97000122070312,208.2899932861328,203.89999389648438,194327900
2015-08-21 00:00:00+00:00,168.32630920410156,197.8300018310547,203.94000244140625,197.52000427246094,346588500
2015-08-24 00:00:00+00:00,161.23858642578125,189.5,197.47999572753906,182.39999389648438,507244300
2015-08-25 00:00:00+00:00,159.34124755859375,187.27000427246094,195.4499969482422,186.9199981689453,369833100
2015-08-26 00:00:00+00:00,165.45892333984375,194.4600067138672,194.7899932861328,188.3699951171875,339257000
2015-08-27 00:00:00+00:00,169.5515594482422,199.27000427246094,199.4199981689453,195.2100067138672,274143900
2015-08-28 00:00:00+00:00,169.56002807617188,199.27999877929688,199.83999633789062,197.9199981689453,160414400
2015-08-31 00:00:00+00:00,168.19021606445312,197.6699981689453,199.1300048828125,197.00999450683594,163298800
2015-09-01 00:00:00+00:00,163.17010498046875,191.77000427246094,194.77000427246094,190.72999572753906,256000400
2015-09-02 00:00:00+00:00,166.26722717285156,195.41000366210938,195.4600067138672,192.4199981689453,160269300
2015-09-03 00:00:00+00:00,166.38638305664062,195.5500030517578,198.0500030517578,194.9600067138672,152087800
2015-09-04 00:00:00+00:00,163.8677978515625,192.58999633789062,193.86000061035156,191.61000061035156,207081000
2015-09-08 00:00:00+00:00,167.98594665527344,197.42999267578125,197.61000061035156,195.1699981689453,116025700
2015-09-09 00:00:00+00:00,165.7397003173828,194.7899932861328,199.47000122070312,194.35000610351562,149347700
2015-09-10 00:00:00+00:00,166.64166259765625,195.85000610351562,197.22000122070312,194.25,158611100
2015-09-11 00:00:00+00:00,167.39894104003906,196.74000549316406,196.82000732421875,194.52999877929688,119691200
2015-09-14 00:00:00+00:00,166.7777557373047,196.00999450683594,197.00999450683594,195.42999267578125,79452000
2015-09-15 00:00:00+00:00,168.8623809814453,198.4600067138672,198.99000549316406,195.9600067138672,113806200
2015-09-16 00:00:00+00:00,170.32583618164062,200.17999267578125,200.41000366210938,198.41000366210938,99581600
2015-09-17 00:00:00+00:00,169.9429473876953,199.72999572753906,202.88999938964844,199.27999877929688,276046600
2015-09-18 00:00:00+00:00,167.1658172607422,195.4499969482422,198.67999267578125,194.9600067138672,223657500
2015-09-21 00:00:00+00:00,168.02967834472656,196.4600067138672,197.67999267578125,195.2100067138672,105726200
2015-09-22 00:00:00+00:00,165.84866333007812,193.91000366210938,194.4600067138672,192.55999755859375,153890900
2015-09-23 00:00:00+00:00,165.5835723876953,193.60000610351562,194.6699981689453,192.91000366210938,92790600
2015-09-24 00:00:00+00:00,164.9848175048828,192.89999389648438,193.4499969482422,190.55999755859375,159378800
2015-09-25 00:00:00+00:00,164.9420928955078,192.85000610351562,195.0,191.80999755859375,155054800
2015-09-28 00:00:00+00:00,160.802490234375,188.00999450683594,191.91000366210938,187.63999938964844,178515900
2015-09-29 00:00:00+00:00,160.89659118652344,188.1199951171875,189.74000549316406,186.92999267578125,159045600
2015-09-30 00:00:00+00:00,163.898681640625,191.6300048828125,191.8300018310547,189.44000244140625,163452000
2015-10-01 00:00:00+00:00,164.32632446289062,192.1300048828125,192.49000549316406,189.82000732421875,131079000
2015-10-02 00:00:00+00:00,166.7809600830078,195.0,195.02999877929688,189.1199951171875,211003300
2015-10-05 00:00:00+00:00,169.74880981445312,198.47000122070312,198.74000549316406,196.3300018310547,126320800
2015-10-06 00:00:00+00:00,169.16720581054688,197.7899932861328,198.97999572753906,197.0,110274500
2015-10-07 00:00:00+00:00,170.5527801513672,199.41000366210938,199.8300018310547,197.47999572753906,124307300
2015-10-08 00:00:00+00:00,172.09231567382812,201.2100067138672,201.5500030517578,198.58999633789062,153055200
2015-10-09 00:00:00+00:00,172.19493103027344,201.3300018310547,201.89999389648438,200.5800018310547,107069200
2015-10-12 00:00:00+00:00,172.35745239257812,201.52000427246094,201.75999450683594,200.91000366210938,56395600
2015-10-13 00:00:00+00:00,171.271240234375,200.25,202.16000366210938,200.0500030517578,88038700
2015-10-14 00:00:00+00:00,170.4501495361328,199.2899932861328,200.8699951171875,198.94000244140625,99106200
2015-10-15 00:00:00+00:00,173.0673370361328,202.35000610351562,202.36000061035156,199.63999938964844,134142200
2015-10-16 00:00:00+00:00,173.8541717529297,203.27000427246094,203.2899932861328,201.9199981689453,114580100
2015-10-19 00:00:00+00:00,173.93971252441406,203.3699951171875,203.3699951171875,202.1300048828125,76523900
2015-10-20 00:00:00+00:00,173.7173614501953,203.11000061035156,203.83999633789062,202.5500030517578,78448500
2015-10-21 00:00:00+00:00,172.63967895507812,201.85000610351562,203.7899932861328,201.64999389648438,102038000
2015-10-22 00:00:00+00:00,175.5562286376953,205.25999450683594,205.50999450683594,201.85000610351562,174911700
2015-10-23 00:00:00+00:00,177.48062133789062,207.50999450683594,207.9499969482422,206.3000030517578,144442300
2015-10-26 00:00:00+00:00,177.0444793701172,207.0,207.3699951171875,206.55999755859375,69033000
2015-10-27 00:00:00+00:00,176.7023162841797,206.60000610351562,207.0,205.7899932861328,77905800
2015-10-28 00:00:00+00:00,178.7122802734375,208.9499969482422,208.97999572753906,206.2100067138672,135906700
2015-10-29 00:00:00+00:00,178.60960388183594,208.8300018310547,209.27000427246094,208.2100067138672,90525500
2015-10-30 00:00:00+00:00,177.83982849121094,207.92999267578125,209.44000244140625,207.74000549316406,131076900
2015-11-02 00:00:00+00:00,179.94384765625,210.38999938964844,210.6199951171875,208.1699981689453,86270800
2015-11-03 00:00:00+00:00,180.465576171875,211.0,211.66000366210938,209.6999969482422,95246100
2015-11-04 00:00:00+00:00,179.9181671142578,210.36000061035156,211.5,209.72000122070312,96224500
2015-11-05 00:00:00+00:00,179.73855590820312,210.14999389648438,210.97999572753906,209.08999633789062,78408700
2015-11-06 00:00:00+00:00,179.6444854736328,210.0399932861328,210.32000732421875,208.4600067138672,110471500
2015-11-09 00:00:00+00:00,177.9681396484375,208.0800018310547,209.49000549316406,206.9499969482422,131008700
2015-11-10 00:00:00+00:00,178.37867736816406,208.55999755859375,208.60000610351562,207.19000244140625,75874600
2015-11-11 00:00:00+00:00,177.6773223876953,207.74000549316406,208.94000244140625,207.66000366210938,67846000
2015-11-12 00:00:00+00:00,175.19705200195312,204.83999633789062,207.05999755859375,204.82000732421875,121315200
2015-11-13 00:00:00+00:00,173.22987365722656,202.5399932861328,204.6699981689453,202.44000244140625,153577100
2015-11-16 00:00:00+00:00,175.86412048339844,205.6199951171875,205.69000244140625,202.17999267578125,117645200
2015-11-17 00:00:00+00:00,175.73583984375,205.47000122070312,207.0399932861328,204.8800048828125,121123700
2015-11-18 00:00:00+00:00,178.52407836914062,208.72999572753906,208.89999389648438,205.99000549316406,121342500
2015-11-19 00:00:00+00:00,178.37013244628906,208.5500030517578,209.0500030517578,208.1999969482422,88220500
2015-11-20 00:00:00+00:00,179.02011108398438,209.30999755859375,210.1199951171875,208.86000061035156,94011500
2015-11-23 00:00:00+00:00,178.81484985351562,209.07000732421875,209.97999572753906,208.52000427246094,64931200
2015-11-24 00:00:00+00:00,179.05433654785156,209.35000610351562,209.8300018310547,207.41000366210938,98874400
2015-11-25 00:00:00+00:00,179.02870178222656,209.32000732421875,209.74000549316406,209.00999450683594,51980100
2015-11-27 00:00:00+00:00,179.2339630126953,209.55999755859375,209.8000030517578,208.86000061035156,37317800
2015-11-30 00:00:00+00:00,178.48985290527344,208.69000244140625,209.88999938964844,208.55999755859375,112822700
2015-12-01 00:00:00+00:00,180.19187927246094,210.67999267578125,210.82000732421875,209.11000061035156,97858400
2015-12-02 00:00:00+00:00,178.35301208496094,208.52999877929688,211.0,208.22999572753906,108441300
2015-12-03 00:00:00+00:00,175.85557556152344,205.61000061035156,209.14999389648438,204.75,166224200
2015-12-04 00:00:00+00:00,179.28530883789062,209.6199951171875,209.97000122070312,205.61000061035156,192913900
2015-12-07 00:00:00+00:00,178.19912719726562,208.35000610351562,209.72999572753906,207.1999969482422,102027100
2015-12-08 00:00:00+00:00,177.00167846679688,206.9499969482422,208.2899932861328,205.77999877929688,103372400
2015-12-09 00:00:00+00:00,175.62461853027344,205.33999633789062,208.67999267578125,204.17999267578125,162401500
2015-12-10 00:00:00+00:00,176.07797241210938,205.8699951171875,207.42999267578125,205.13999938964844,116128900
2015-12-11 00:00:00+00:00,172.66534423828125,201.8800048828125,204.13999938964844,201.50999450683594,211173300
2015-12-14 00:00:00+00:00,173.5377197265625,202.89999389648438,203.0500030517578,199.9499969482422,182385200
2015-12-15 00:00:00+00:00,175.3594970703125,205.02999877929688,206.11000061035156,202.8699951171875,154069600
2015-12-16 00:00:00+00:00,177.92535400390625,208.02999877929688,208.38999938964844,204.8000030517578,197017000
2015-12-17 00:00:00+00:00,175.21412658691406,204.86000061035156,208.47999572753906,204.83999633789062,173092500
2015-12-18 00:00:00+00:00,172.0926971435547,200.02000427246094,202.92999267578125,199.8300018310547,251393500
2015-12-21 00:00:00+00:00,173.5122528076172,201.6699981689453,201.8800048828125,200.08999633789062,99094300
2015-12-22 00:00:00+00:00,175.08677673339844,203.5,203.85000610351562,201.5500030517578,111026200
2015-12-23 00:00:00+00:00,177.2549591064453,206.02000427246094,206.07000732421875,204.5800018310547,110987200
2015-12-24 00:00:00+00:00,176.96238708496094,205.67999267578125,206.3300018310547,205.4199981689453,48539600
2015-12-28 00:00:00+00:00,176.55804443359375,205.2100067138672,205.25999450683594,203.94000244140625,65899900
2015-12-29 00:00:00+00:00,178.44223022460938,207.39999389648438,207.7899932861328,206.47000122070312,92640700
2015-12-30 00:00:00+00:00,177.1774444580078,205.92999267578125,207.2100067138672,205.75999450683594,63317700
2015-12-31 00:00:00+00:00,175.40512084960938,203.8699951171875,205.88999938964844,203.8699951171875,114877900
2016-01-04 00:00:00+00:00,172.95306396484375,201.02000427246094,201.02999877929688,198.58999633789062,222353500
2016-01-05 00:00:00+00:00,173.24560546875,201.36000061035156,201.89999389648438,200.0500030517578,110845800
2016-01-06 00:00:00+00:00,171.06019592285156,198.82000732421875,200.05999755859375,197.60000610351562,152112600
2016-01-07 00:00:00+00:00,166.95623779296875,194.0500030517578,197.44000244140625,193.58999633789062,213436100
2016-01-08 00:00:00+00:00,165.12359619140625,191.9199981689453,195.85000610351562,191.5800018310547,209817200
2016-01-11 00:00:00+00:00,165.2870330810547,192.11000061035156,193.41000366210938,189.82000732421875,187941300
2016-01-12 00:00:00+00:00,166.6206817626953,193.66000366210938,194.5500030517578,191.13999938964844,172330500
2016-01-13 00:00:00+00:00,162.46505737304688,188.8300018310547,194.86000061035156,188.3800048828125,221168900
2016-01-14 00:00:00+00:00,165.13221740722656,191.92999267578125,193.25999450683594,187.66000366210938,240795600
2016-01-15 00:00:00+00:00,161.58746337890625,187.80999755859375,188.75999450683594,185.52000427246094,324846400
2016-01-19 00:00:00+00:00,161.802490234375,188.05999755859375,190.11000061035156,186.1999969482422,195244400
2016-01-20 00:00:00+00:00,159.72903442382812,185.64999389648438,187.5,181.02000427246094,286547800
2016-01-21 00:00:00+00:00,160.62379455566406,186.69000244140625,188.8699951171875,184.63999938964844,195772900
2016-01-22 00:00:00+00:00,163.9191131591797,190.52000427246094,190.75999450683594,188.8800048828125,168319600
